 Name of the problem: Santander con lambda = 10/N
 Number of variables:    370  
 Number of observations:   76020 
 Online, b = 1% N
-------------------------------------- 
 Iter        f              ||g||     dif_f      alpha     s*y 
   0     1.952873414e+00   1.993e-01          
 Warning, small sTy < eps   4.48e-20 
 458   2.809874737e-01   5.905e-02   1.36e-01   2.14e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 459   2.537647628e-01   1.831e-02   2.72e-02   2.14e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 460   3.793049216e-01   1.452e-02   1.26e-01   2.13e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 461   2.706163703e-01   5.903e-02   1.09e-01   2.13e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 462   2.652955473e-01   9.971e-03   5.32e-03   2.12e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 463   3.866552745e-01   1.341e-02   1.21e-01   2.12e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 464   4.232373698e-01   2.960e-02   3.66e-02   2.11e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 465   4.531486841e-01   2.964e-02   2.99e-02   2.11e-02  0.000e+00  
 466   4.690589421e-01   5.905e-02   1.59e-02   2.10e-02       NaN  
 Warning, small sTy < eps   0.00e+00 
 467   3.963715732e-01        NaN   7.27e-02   2.10e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 468   2.207630628e-01   2.961e-02   1.76e-01   2.10e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 469   3.300869346e-01   9.507e-03   1.09e-01   2.09e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 470   2.304727705e-01   2.660e-02   9.96e-02   2.09e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 471   3.291107954e-01   1.305e-02   9.86e-02   2.08e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 472   5.784601802e-01   5.686e-02   2.49e-01   2.08e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 473   2.282182016e-01   4.176e-02   3.50e-01   2.07e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 474   2.595082033e-01   3.719e-02   3.13e-02   2.07e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 475   3.423251509e-01   1.029e-02   8.28e-02   2.07e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 476   2.540804115e-01   5.902e-02   8.82e-02   2.06e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 477   3.137852031e-01   1.827e-02   5.97e-02   2.06e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 478   2.961835396e-01   1.965e-02   1.76e-02   2.05e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 479   2.223345313e-01   5.686e-02   7.38e-02   2.05e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 480   4.557461800e-01   4.483e-02   2.33e-01   2.04e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 481   2.631692904e-01   5.687e-02   1.93e-01   2.04e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 482   2.365782221e-01   1.178e-02   2.66e-02   2.04e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 483   2.398952328e-01   1.312e-02   3.32e-03   2.03e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 484   2.506056151e-01   1.128e-02   1.07e-02   2.03e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 485   2.746160652e-01   2.960e-02   2.40e-02   2.02e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 486   2.326680372e-01   2.653e-02   4.19e-02   2.02e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 487   3.745478633e-01   1.334e-02   1.42e-01   2.02e-02  0.000e+00  
 488   5.137547766e-01   4.174e-02   1.39e-01   2.01e-02       NaN  
 Warning, small sTy < eps   0.00e+00 
 489   2.695906205e-01        NaN   2.44e-01   2.01e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 490   2.204264486e-01   1.468e-02   4.92e-02   2.00e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 491   3.691908472e-01   2.780e-02   1.49e-01   2.00e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 492   3.191508499e-01   1.998e-02   5.00e-02   1.99e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 493   3.362353950e-01   2.960e-02   1.71e-02   1.99e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 494   2.535392258e-01   2.962e-02   8.27e-02   1.99e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 495   3.576998706e-01   1.341e-02   1.04e-01   1.98e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 496   2.660737420e-01   3.977e-02   9.16e-02   1.98e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 497   3.178054788e-01   1.332e-02   5.17e-02   1.98e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 498   2.901236126e-01   1.577e-02   2.77e-02   1.97e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 499   2.567841075e-01   1.341e-02   3.33e-02   1.97e-02  0.000e+00  
 Warning, small sTy < eps   0.00e+00 
 500   3.108404342e-01   1.440e-02   5.41e-02   1.96e-02  0.000e+00  
Elapsed time is 81.990650 seconds.
---------------------------------------------------------------- 
----------------------------------------------------------------
 
 
 Name of the problem: Santander con lambda = 10/N
 Number of variables:    370  
 Number of observations:   76020 
 Online, b = 10% N
-------------------------------------- 
 Iter            f              ||g||     dif_f            alpha     s*y 
   0     2.567238118e+00   1.943e-01          
 Warning, small sTy < eps   5.77e-20 
   1   2.567238118e+00   1.943e-01   4.66e-10   1.00e+00  5.767e-20  
   2   1.590578551e+00   1.943e-01   9.77e-01   9.09e-01  7.309e+00  
   3   6.238746361e-01   1.929e-01   9.67e-01   8.33e-01  8.085e-01  
   4   5.292774253e-01   2.230e-01   9.46e-02   7.69e-01  2.251e-01  
   5   5.199425365e-01   9.267e-02   9.33e-03   7.14e-01  1.330e-02  
   6   4.319826266e-01   3.157e-02   8.80e-02   6.66e-01  5.058e-02  
   7   4.040203095e-01   4.257e-02   2.80e-02   6.25e-01  1.628e-02  
   8   2.709351194e-01   2.815e-02   1.33e-01   5.88e-01  2.614e-02  
   9   3.075334709e-01   2.748e-02   3.66e-02   5.55e-01  3.411e-02  
  10   2.586981481e-01   2.828e-02   4.88e-02   5.26e-01  6.792e-03  
  11   2.993901145e-01   2.076e-02   4.07e-02   5.00e-01  1.020e-02  
  12   2.615479729e-01   1.307e-02   3.78e-02   4.76e-01  9.895e-02  
  13   2.429397143e-01   2.935e-02   1.86e-02   4.54e-01  1.999e-03  
  14   2.730619995e-01   2.083e-02   3.01e-02   4.35e-01  1.629e-02  
  15   2.348250173e-01   2.063e-02   3.82e-02   4.17e-01  5.938e-03  
  16   2.116160291e-01   1.898e-02   2.32e-02   4.00e-01  5.074e-03  
  17   2.253940493e-01   8.467e-03   1.38e-02   3.85e-01  8.952e-03  
  18   2.018512662e-01   6.784e-03   2.35e-02   3.70e-01  2.113e-03  
  19   2.246132116e-01   9.602e-03   2.28e-02   3.57e-01  6.928e-03  
  20   2.243281368e-01   7.903e-03   2.85e-04   3.45e-01  2.170e-03  
  21   1.896593405e-01   1.157e-02   3.47e-02   3.33e-01  1.562e-03  
  22   2.194208387e-01   7.192e-03   2.98e-02   3.22e-01  1.102e-03  
  23   2.252997475e-01   7.060e-03   5.88e-03   3.12e-01  1.904e-03  
  24   2.046534898e-01   1.183e-02   2.06e-02   3.03e-01  5.989e-03  
  25   2.427491719e-01   9.400e-03   3.81e-02   2.94e-01  1.334e-02  
  26   2.731349669e-01   2.933e-02   3.04e-02   2.86e-01  2.003e-03  
  27   1.939525124e-01   2.273e-02   7.92e-02   2.78e-01  4.858e-04  
  28   2.038308793e-01   8.545e-03   9.88e-03   2.70e-01  1.300e-03  
  29   2.119416031e-01   6.138e-03   8.11e-03   2.63e-01  1.883e-04  
  30   1.934087075e-01   1.136e-02   1.85e-02   2.56e-01  6.900e-04  
  31   2.124659268e-01   1.261e-02   1.91e-02   2.50e-01  1.635e-03  
  32   2.554231839e-01   7.517e-03   4.30e-02   2.44e-01  5.836e-03  
  33   1.971695111e-01   2.270e-02   5.83e-02   2.38e-01  3.173e-04  
  34   1.947501435e-01   9.823e-03   2.42e-03   2.32e-01  1.196e-03  
  35   2.243378170e-01   1.965e-02   2.96e-02   2.27e-01  8.481e-03  
  36   1.941772167e-01   3.085e-02   3.02e-02   2.22e-01  1.036e-03  
  37   2.090360764e-01   1.220e-02   1.49e-02   2.17e-01  7.288e-04  
  38   1.896690761e-01   2.932e-02   1.94e-02   2.13e-01  6.119e-04  
  39   1.928671332e-01   5.946e-03   3.20e-03   2.08e-01  2.807e-04  
  40   1.727183737e-01   4.861e-03   2.01e-02   2.04e-01  3.013e-04  
  41   1.982799624e-01   5.589e-03   2.56e-02   2.00e-01  4.528e-04  
  42   1.924240033e-01   6.430e-03   5.86e-03   1.96e-01  2.501e-04  
  43   1.930962866e-01   7.889e-03   6.72e-04   1.92e-01  2.990e-04  
  44   1.752852188e-01   6.758e-03   1.78e-02   1.89e-01  8.923e-04  
  45   1.887859125e-01   8.367e-03   1.35e-02   1.85e-01  3.750e-04  
  46   1.831497724e-01   6.424e-03   5.64e-03   1.82e-01  2.567e-04  
  47   2.079437425e-01   5.938e-03   2.48e-02   1.79e-01  5.647e-03  
  48   1.851855597e-01   2.250e-02   2.28e-02   1.75e-01  1.155e-03  
  49   1.657066872e-01   2.080e-02   1.95e-02   1.72e-01  2.687e-04  
  50   1.824850979e-01   5.378e-03   1.68e-02   1.69e-01  4.235e-03  
  51   1.826084436e-01   6.393e-03   1.23e-04   1.67e-01  4.930e-04  
  52   1.711428050e-01   1.204e-02   1.15e-02   1.64e-01  1.871e-03  
  53   1.804036706e-01   1.144e-02   9.26e-03   1.61e-01  1.653e-03  
  54   1.936653417e-01   4.681e-03   1.33e-02   1.59e-01  1.637e-03  
  55   1.575111810e-01   2.295e-02   3.62e-02   1.56e-01  2.006e-03  
  56   1.716694159e-01   8.477e-03   1.42e-02   1.54e-01  1.028e-04  
  57   1.722850666e-01   6.398e-03   6.16e-04   1.51e-01  2.002e-03  
  58   1.813156081e-01   1.079e-02   9.03e-03   1.49e-01  3.877e-04  
  59   1.761293596e-01   5.970e-03   5.19e-03   1.47e-01  3.575e-04  
  60   1.675094673e-01   6.299e-03   8.62e-03   1.45e-01  1.924e-04  
  61   1.634989118e-01   6.092e-03   4.01e-03   1.43e-01  1.207e-04  
  62   1.672090071e-01   4.754e-03   3.71e-03   1.41e-01  1.701e-04  
  63   1.591253957e-01   5.761e-03   8.08e-03   1.39e-01  7.618e-05  
  64   1.707498772e-01   4.640e-03   1.16e-02   1.37e-01  2.717e-04  
  65   1.759710824e-01   5.369e-03   5.22e-03   1.35e-01  4.456e-05  
  66   1.746685165e-01   5.413e-03   1.30e-03   1.33e-01  3.624e-03  
  67   1.814575500e-01   2.250e-02   6.79e-03   1.32e-01  1.648e-03  
  68   1.654034923e-01   9.959e-03   1.61e-02   1.30e-01  9.942e-05  
  69   1.545408690e-01   6.123e-03   1.09e-02   1.28e-01  3.349e-05  
  70   1.926120436e-01   6.346e-03   3.81e-02   1.27e-01  1.929e-04  
  71   1.671085835e-01   1.149e-02   2.55e-02   1.25e-01  9.180e-05  
  72   1.548363947e-01   6.254e-03   1.23e-02   1.23e-01  1.564e-03  
  73   1.798115187e-01   4.733e-03   2.50e-02   1.22e-01  5.139e-04  
  74   1.666107225e-01   7.695e-03   1.32e-02   1.20e-01  1.272e-04  
  75   1.778809264e-01   6.068e-03   1.13e-02   1.19e-01  3.321e-04  
  76   1.597258317e-01   2.243e-02   1.82e-02   1.18e-01  7.027e-05  
  77   1.569284919e-01   6.735e-03   2.80e-03   1.16e-01  2.597e-05  
  78   1.846972644e-01   6.072e-03   2.78e-02   1.15e-01  1.111e-04  
  79   1.568924858e-01   1.443e-02   2.78e-02   1.14e-01  2.550e-05  
  80   1.861359992e-01   5.700e-03   2.92e-02   1.12e-01  6.405e-05  
  81   1.670511103e-01   8.126e-03   1.91e-02   1.11e-01  2.349e-05  
  82   1.648111961e-01   4.776e-03   2.24e-03   1.10e-01  9.503e-06  
  83   1.636757617e-01   5.977e-03   1.14e-03   1.09e-01  2.758e-04  
  84   1.733998699e-01   4.354e-03   9.72e-03   1.07e-01  8.194e-05  
  85   1.739011756e-01   3.807e-03   5.01e-04   1.06e-01  2.829e-04  
  86   1.679065872e-01   1.236e-02   5.99e-03   1.05e-01  3.828e-05  
  87   1.656442360e-01   8.541e-03   2.26e-03   1.04e-01  7.929e-05  
  88   1.677314451e-01   1.300e-02   2.09e-03   1.03e-01  4.257e-05  
  89   1.701582125e-01   7.674e-03   2.43e-03   1.02e-01  4.974e-04  
  90   1.644408604e-01   5.230e-03   5.72e-03   1.01e-01  9.172e-05  
  91   1.638671918e-01   8.246e-03   5.74e-04   1.00e-01  3.207e-04  
  92   1.636279718e-01   1.407e-02   2.39e-04   9.90e-02  4.646e-05  
  93   1.752569911e-01   5.525e-03   1.16e-02   9.80e-02  2.098e-04  
  94   1.614593410e-01   5.533e-03   1.38e-02   9.71e-02  4.054e-05  
  95   1.542743698e-01   7.093e-03   7.18e-03   9.61e-02  1.297e-04  
  96   1.612844690e-01   1.782e-02   7.01e-03   9.52e-02  8.529e-04  
  97   1.559643715e-01   7.678e-03   5.32e-03   9.43e-02  3.035e-03  
  98   1.714987691e-01   8.561e-03   1.55e-02   9.34e-02  3.272e-05  
  99   1.630339087e-01   4.709e-03   8.46e-03   9.26e-02  3.197e-05  
 100   1.561134627e-01   9.654e-03   6.92e-03   9.17e-02  3.214e-05  
 101   1.583558727e-01   7.147e-03   2.24e-03   9.09e-02  4.962e-05  
 102   1.625277758e-01   6.472e-03   4.17e-03   9.01e-02  2.649e-05  
 103   1.637327309e-01   8.253e-03   1.20e-03   8.93e-02  9.846e-05  
 104   1.570608178e-01   9.631e-03   6.67e-03   8.85e-02  6.209e-04  
 105   1.538612303e-01   1.211e-02   3.20e-03   8.77e-02  2.147e-05  
 106   1.628281913e-01   6.680e-03   8.97e-03   8.69e-02  2.649e-04  
 107   1.664394926e-01   1.681e-02   3.61e-03   8.62e-02  6.458e-05  
 108   1.666137840e-01   2.163e-02   1.74e-04   8.54e-02  1.756e-05  
 109   1.628695228e-01   5.821e-03   3.74e-03   8.47e-02  1.094e-05  
 110   1.601409705e-01   7.624e-03   2.73e-03   8.40e-02  9.373e-05  
 111   1.780777039e-01   7.712e-03   1.79e-02   8.33e-02  6.489e-05  
 112   1.533894540e-01   1.718e-02   2.47e-02   8.26e-02  4.226e-05  
 113   1.699287980e-01   5.961e-03   1.65e-02   8.19e-02  6.357e-06  
 114   1.622432456e-01   4.544e-03   7.69e-03   8.13e-02  7.946e-06  
 115   1.640042038e-01   7.169e-03   1.76e-03   8.06e-02  3.391e-05  
 116   1.626771897e-01   4.968e-03   1.33e-03   8.00e-02  6.246e-06  
 117   1.649511820e-01   4.652e-03   2.27e-03   7.93e-02  1.556e-05  
 118   1.568248718e-01   4.908e-03   8.13e-03   7.87e-02  2.728e-05  
 119   1.767798135e-01   9.077e-03   2.00e-02   7.81e-02  3.314e-06  
 120   1.716963331e-01   4.880e-03   5.08e-03   7.75e-02  1.211e-05  
 121   1.643793253e-01   8.763e-03   7.32e-03   7.69e-02  3.324e-05  
 122   1.609591231e-01   7.488e-03   3.42e-03   7.63e-02  1.093e-05  
 123   1.647987436e-01   4.393e-03   3.84e-03   7.57e-02  1.937e-05  
 124   1.645632502e-01   4.147e-03   2.35e-04   7.52e-02  1.973e-05  
 125   1.816640237e-01   7.195e-03   1.71e-02   7.46e-02  1.094e-05  
 126   1.686851807e-01   6.014e-03   1.30e-02   7.41e-02  9.411e-06  
 127   1.681416621e-01   6.426e-03   5.44e-04   7.35e-02  1.194e-05  
 128   1.711822109e-01   2.247e-02   3.04e-03   7.30e-02  2.948e-05  
 129   1.656307752e-01   7.620e-03   5.55e-03   7.24e-02  1.387e-05  
 130   1.654259564e-01   6.402e-03   2.05e-04   7.19e-02  3.069e-06  
 131   1.715018731e-01   5.084e-03   6.08e-03   7.14e-02  1.248e-04  
 132   1.709906418e-01   2.248e-02   5.11e-04   7.09e-02  2.827e-05  
 133   1.603263551e-01   3.437e-03   1.07e-02   7.04e-02  9.471e-03  
 134   1.597666838e-01   2.217e-02   5.60e-04   6.99e-02  4.047e-05  
 135   1.723806125e-01   5.658e-03   1.26e-02   6.94e-02  3.991e-05  
 136   1.667587662e-01   6.666e-03   5.62e-03   6.89e-02  2.795e-05  
 137   1.694491427e-01   5.646e-03   2.69e-03   6.85e-02  1.034e-05  
 138   1.516645897e-01   4.951e-03   1.78e-02   6.80e-02  1.302e-05  
 139   1.792363271e-01   6.905e-03   2.76e-02   6.75e-02  1.223e-04  
 140   1.729274881e-01   1.417e-02   6.31e-03   6.71e-02  3.369e-05  
 141   1.646382489e-01   2.052e-02   8.29e-03   6.66e-02  5.124e-05  
 142   1.651937612e-01   2.774e-02   5.56e-04   6.62e-02  1.557e-05  
 143   1.643528429e-01   2.774e-02   8.41e-04   6.58e-02  1.023e-05  
 144   1.628891669e-01   6.077e-03   1.46e-03   6.53e-02  4.285e-05  
 145   1.678428088e-01   2.031e-02   4.95e-03   6.49e-02  9.894e-06  
 146   1.642029322e-01   6.338e-03   3.64e-03   6.45e-02  9.046e-06  
 147   1.587506521e-01   5.703e-03   5.45e-03   6.41e-02  1.109e-05  
 148   1.578459092e-01   1.510e-02   9.05e-04   6.37e-02  1.512e-05  
 149   1.524376349e-01   7.911e-03   5.41e-03   6.33e-02  1.788e-06  
 150   1.719678465e-01   5.899e-03   1.95e-02   6.29e-02  5.348e-05  
 151   1.591880911e-01   1.719e-02   1.28e-02   6.25e-02  1.385e-05  
 152   1.613582513e-01   1.270e-02   2.17e-03   6.21e-02  6.219e-06  
 153   1.711318923e-01   7.532e-03   9.77e-03   6.17e-02  2.771e-06  
 154   1.753999374e-01   1.190e-02   4.27e-03   6.13e-02  8.509e-05  
 155   1.590670724e-01   1.277e-02   1.63e-02   6.10e-02  6.697e-05  
 156   1.628570238e-01   1.511e-02   3.79e-03   6.06e-02  1.284e-05  
 157   1.603105476e-01   9.006e-03   2.55e-03   6.02e-02  1.632e-05  
 158   1.695027471e-01   1.117e-02   9.19e-03   5.99e-02  3.843e-06  
 159   1.714438369e-01   6.151e-03   1.94e-03   5.95e-02  3.801e-06  
 160   1.563373121e-01   6.391e-03   1.51e-02   5.92e-02  2.598e-06  
 161   1.582585781e-01   6.329e-03   1.92e-03   5.88e-02  4.116e-06  
 162   1.703476017e-01   4.780e-03   1.21e-02   5.85e-02  2.864e-05  
 163   1.680049577e-01   7.786e-03   2.34e-03   5.81e-02  6.135e-06  
 164   1.695691980e-01   7.735e-03   1.56e-03   5.78e-02  1.969e-06  
 165   1.682949358e-01   6.027e-03   1.27e-03   5.75e-02  3.380e-06  
 166   1.625529176e-01   5.554e-03   5.74e-03   5.71e-02  4.267e-06  
 167   1.685372882e-01   9.045e-03   5.98e-03   5.68e-02  5.764e-06  
 168   1.723622084e-01   4.813e-03   3.82e-03   5.65e-02  1.011e-05  
 169   1.694535247e-01   5.375e-03   2.91e-03   5.62e-02  6.525e-04  
 170   1.504409438e-01   2.242e-02   1.90e-02   5.59e-02  1.226e-06  
 171   1.669887457e-01   7.669e-03   1.65e-02   5.55e-02  2.279e-05  
 172   1.560325423e-01   7.296e-03   1.10e-02   5.52e-02  2.543e-06  
 173   1.724185345e-01   3.916e-03   1.64e-02   5.49e-02  1.136e-05  
 174   1.535930357e-01   4.525e-03   1.88e-02   5.46e-02  1.007e-05  
 175   1.728697695e-01   8.811e-03   1.93e-02   5.43e-02  1.506e-05  
 176   1.680354547e-01   7.537e-03   4.83e-03   5.40e-02  3.213e-05  
 177   1.690185516e-01   1.651e-02   9.83e-04   5.37e-02  2.937e-05  
 178   1.676157309e-01   4.881e-03   1.40e-03   5.35e-02  6.007e-05  
 179   1.704703629e-01   1.227e-02   2.85e-03   5.32e-02  2.254e-05  
 180   1.727809714e-01   1.015e-02   2.31e-03   5.29e-02  1.686e-05  
 181   1.616197079e-01   6.626e-03   1.12e-02   5.26e-02  7.124e-06  
 182   1.458157024e-01   6.030e-03   1.58e-02   5.23e-02  6.460e-06  
 183   1.582481904e-01   6.494e-03   1.24e-02   5.21e-02  1.306e-05  
 184   1.488444437e-01   6.960e-03   9.40e-03   5.18e-02  1.429e-06  
 185   1.638040935e-01   4.559e-03   1.50e-02   5.15e-02  4.135e-06  
 186   1.617543514e-01   5.745e-03   2.05e-03   5.13e-02  3.095e-06  
 187   1.683177740e-01   3.956e-03   6.56e-03   5.10e-02  5.019e-05  
 188   1.730860881e-01   1.170e-02   4.77e-03   5.07e-02  5.284e-06  
 189   1.582948600e-01   4.941e-03   1.48e-02   5.05e-02  2.296e-06  
 190   1.647054961e-01   4.829e-03   6.41e-03   5.02e-02  1.765e-05  
 191   1.513720180e-01   9.366e-03   1.33e-02   5.00e-02  1.182e-06  
 192   1.600789153e-01   2.926e-03   8.71e-03   4.97e-02  3.268e-05  
 193   1.629740858e-01   5.561e-03   2.90e-03   4.95e-02  3.063e-06  
 194   1.456955173e-01   4.519e-03   1.73e-02   4.92e-02  7.622e-06  
 195   1.570931938e-01   6.672e-03   1.14e-02   4.90e-02  4.679e-05  
 196   1.685824127e-01   2.242e-02   1.15e-02   4.88e-02  9.421e-07  
 197   1.631038691e-01   6.017e-03   5.48e-03   4.85e-02  3.481e-05  
 198   1.677760921e-01   1.096e-02   4.67e-03   4.83e-02  8.488e-06  
 199   1.552156433e-01   6.748e-03   1.26e-02   4.81e-02  2.901e-06  
 200   1.591642994e-01   5.020e-03   3.95e-03   4.78e-02  3.787e-06  
 201   1.613318901e-01   6.536e-03   2.17e-03   4.76e-02  4.105e-05  
 202   1.678773665e-01   2.232e-02   6.55e-03   4.74e-02  7.652e-06  
 203   1.674251793e-01   1.001e-02   4.52e-04   4.72e-02  2.183e-06  
 204   1.648338092e-01   6.173e-03   2.59e-03   4.69e-02  5.142e-06  
 205   1.763396346e-01   6.832e-03   1.15e-02   4.67e-02  2.940e-06  
 206   1.602616463e-01   6.782e-03   1.61e-02   4.65e-02  1.196e-06  
 207   1.550014073e-01   7.376e-03   5.26e-03   4.63e-02  4.045e-06  
 208   1.689796690e-01   8.345e-03   1.40e-02   4.61e-02  1.046e-05  
 209   1.603756129e-01   5.423e-03   8.60e-03   4.59e-02  3.343e-06  
 210   1.613758777e-01   5.352e-03   1.00e-03   4.57e-02  2.004e-05  
 211   1.627183978e-01   2.119e-02   1.34e-03   4.54e-02  4.399e-06  
 212   1.540133523e-01   5.618e-03   8.71e-03   4.52e-02  1.737e-06  
 213   1.652594754e-01   6.754e-03   1.12e-02   4.50e-02  4.840e-06  
 214   1.668117301e-01   3.703e-03   1.55e-03   4.48e-02  1.836e-05  
 215   1.845327892e-01   2.061e-02   1.77e-02   4.46e-02  1.125e-05  
 216   1.621342356e-01   7.481e-03   2.24e-02   4.44e-02  6.785e-06  
 217   1.623806120e-01   5.636e-03   2.46e-04   4.42e-02  1.219e-04  
 218   1.563822981e-01   5.986e-03   6.00e-03   4.40e-02  1.876e-05  
 219   1.645874332e-01   6.850e-03   8.21e-03   4.38e-02  1.685e-05  
 220   1.714891105e-01   2.152e-02   6.90e-03   4.37e-02  8.144e-06  
 221   1.671932307e-01   7.651e-03   4.30e-03   4.35e-02  1.579e-02  
 222   1.600779392e-01   5.539e-03   7.12e-03   4.33e-02  1.233e-04  
 223   1.619364188e-01   1.428e-02   1.86e-03   4.31e-02  4.380e-06  
 224   1.587006729e-01   6.808e-03   3.24e-03   4.29e-02  2.089e-05  
 225   1.539718506e-01   1.167e-02   4.73e-03   4.27e-02  6.962e-06  
 226   1.605769540e-01   6.575e-03   6.61e-03   4.25e-02  2.095e-05  
 227   1.650027408e-01   8.115e-03   4.43e-03   4.24e-02  1.164e-05  
 228   1.642290120e-01   8.739e-03   7.74e-04   4.22e-02  2.139e-05  
 229   1.603758366e-01   8.265e-03   3.85e-03   4.20e-02  3.719e-06  
 230   1.604513061e-01   2.157e-02   7.55e-05   4.18e-02  1.608e-05  
 231   1.624754305e-01   9.251e-03   2.02e-03   4.17e-02  6.588e-06  
 232   1.807817043e-01   5.978e-03   1.83e-02   4.15e-02  3.456e-06  
 233   1.499383048e-01   6.941e-03   3.08e-02   4.13e-02  2.273e-06  
 234   1.575971576e-01   6.185e-03   7.66e-03   4.11e-02  4.972e-06  
 235   1.697472962e-01   7.486e-03   1.22e-02   4.10e-02  9.237e-06  
 236   1.425742423e-01   8.847e-03   2.72e-02   4.08e-02  7.266e-06  
 237   1.585811862e-01   6.914e-03   1.60e-02   4.06e-02  9.483e-06  
 238   1.548308647e-01   1.219e-02   3.75e-03   4.05e-02  2.083e-06  
 239   1.598736976e-01   8.616e-03   5.04e-03   4.03e-02  4.494e-06  
 240   1.617973940e-01   1.086e-02   1.92e-03   4.02e-02  3.458e-06  
 241   1.581511551e-01   9.149e-03   3.65e-03   4.00e-02  2.455e-07  
 242   1.616511919e-01   4.056e-03   3.50e-03   3.98e-02  3.087e-06  
 243   1.726069472e-01   5.408e-03   1.10e-02   3.97e-02  4.116e-06  
 244   1.645772558e-01   2.245e-02   8.03e-03   3.95e-02  1.137e-05  
 245   1.580014642e-01   6.555e-03   6.58e-03   3.94e-02  3.733e-06  
 246   1.625433474e-01   5.879e-03   4.54e-03   3.92e-02  1.454e-06  
 247   1.648681894e-01   5.300e-03   2.32e-03   3.91e-02  1.235e-03  
 248   1.613903954e-01   2.244e-02   3.48e-03   3.89e-02  2.168e-06  
 249   1.656698929e-01   7.867e-03   4.28e-03   3.87e-02  1.669e-05  
 250   1.574717178e-01   9.071e-03   8.20e-03   3.86e-02  1.086e-05  
 251   1.528375893e-01   7.233e-03   4.63e-03   3.85e-02  1.237e-06  
 252   1.628068365e-01   4.143e-03   9.97e-03   3.83e-02  1.231e-05  
 253   1.695222691e-01   1.073e-02   6.72e-03   3.82e-02  2.070e-05  
 254   1.648489986e-01   1.394e-02   4.67e-03   3.80e-02  6.971e-06  
 255   1.581705510e-01   6.880e-03   6.68e-03   3.79e-02  3.082e-06  
 256   1.613477034e-01   7.705e-03   3.18e-03   3.77e-02  1.064e-05  
 257   1.688471431e-01   1.076e-02   7.50e-03   3.76e-02  1.682e-06  
 258   1.618746928e-01   5.823e-03   6.97e-03   3.74e-02  4.021e-06  
 259   1.556292826e-01   9.959e-03   6.25e-03   3.73e-02  1.721e-06  
 260   1.469696902e-01   4.983e-03   8.66e-03   3.72e-02  1.196e-05  
 261   1.605092279e-01   6.185e-03   1.35e-02   3.70e-02  6.091e-06  
 262   1.677041834e-01   5.798e-03   7.19e-03   3.69e-02  2.516e-06  
 263   1.631079949e-01   5.082e-03   4.60e-03   3.68e-02  8.012e-06  
 264   1.602555795e-01   6.032e-03   2.85e-03   3.66e-02  1.001e-05  
 265   1.504163957e-01   1.236e-02   9.84e-03   3.65e-02  1.514e-06  
 266   1.665521887e-01   5.122e-03   1.61e-02   3.64e-02  5.840e-06  
 267   1.601239921e-01   5.662e-03   6.43e-03   3.62e-02  5.288e-07  
 268   1.575011364e-01   5.150e-03   2.62e-03   3.61e-02  2.656e-06  
 269   1.590980735e-01   7.664e-03   1.60e-03   3.60e-02  3.403e-06  
 270   1.645854485e-01   8.517e-03   5.49e-03   3.58e-02  1.922e-06  
